index,season no.,episode no.,episode name,name,line
3301,2,5,"Get Schwifty","Aide","Sir! Pharrell, Newman, Corgan, and that Dream guy. They’re all dead."
3302,2,5,"Get Schwifty","President","What? How is that possible? Do people just die when I name them?"
3303,2,5,"Get Schwifty","Aide","The Grammys, sir. There was an earthquake and all the musicians... (sniffs, holding back tears) All the famous ones, they’re gone."
3304,2,5,"Get Schwifty","President","Dear God."
3305,2,5,"Get Schwifty","Aide","Hold on, sir, just a minute. Ice-T survived. He’s inbound on an F-15, ETA two hours."
3306,2,5,"Get Schwifty","Rick","Good luck, Mr. President."
3307,2,5,"Get Schwifty","Simon","Sir, the magnetic poles are about to reverse. In two hours, there may not be an Earth to save."
3308,2,5,"Get Schwifty","President","Sanchez! Are you a musician?"
3309,2,5,"Get Schwifty","Rick","I dabble, Mr. President."
3310,2,5,"Get Schwifty","President","Get this man and his grandson on a Blackhawk to Area 51."
3311,2,5,"Get Schwifty","Father Bob","People! Everyone! Remain calm! Every crisis of faith is an opportunity for more faith! When God deals you an 11, you don’t fold! You double down, and always hit on a soft 16. That means you, Jews."
3312,2,5,"Get Schwifty","Jew","I beg your pardon, pastor, but the last I looked outside, it seems to be you that’s been dealt the weak hand. Jews rule! (no one responds) Nobody? Ok, tough church."
3313,2,5,"Get Schwifty","Principal Vagina","Hi, Principal Vagina. The name’s real, possibly Scandinavian. I’m just gonna come out and make this pitch. The old gods are dead. Fuck all previous existing religions. All hail the one true god, the giant head in the sky."
3314,2,5,"Get Schwifty","Principal Vagina","Ah, di di di di. (to Bob) Bob, Bob, I get it. But unless this (holds up a necklace with a cross) can beat that... what have you done for me lately? (tosses necklace to Bob) So if you wanna excuse me, I’m going out on the sidewalk and dropping to my knees and pledging my eternal soul to the thing that literally controls the fucking weather! (walks out) Outta my way!"
3315,2,5,"Get Schwifty","Pastor Bob","Ok, if sanity’s been restored to this assembly, I’d like to talk about the cost of repairing our new organ. Sally, the plate, please."
3316,2,5,"Get Schwifty","Mr. Goldenfold","(holds up a dollar) Ohhhh, this is my favorite part!"
3317,2,5,"Get Schwifty","Morty","Rick, are you really a musician?"
3318,2,5,"Get Schwifty","Rick","Who’s NOT a musician, Morty?"
3319,2,5,"Get Schwifty","Morty","Me!"
3320,2,5,"Get Schwifty","Rick","Yeah, not with that attitude."
3321,2,5,"Get Schwifty","Jump Master","We’re in the drop zone! I’m the jump master! My name’s Jamey! With an E-Y! Go, go, go! (Rick slides down rope)"
3322,2,5,"Get Schwifty","Morty","B-b-but we don’t have a song!"
3323,2,5,"Get Schwifty","Principal Vagina","Giant head in the sky, please forgive all that we’ve done. We’re sorry for increased levels of emissions and our racism. And of course, the amber alerts I keep ignoring on my phone."
3324,2,5,"Get Schwifty","Rick and Morty","WhooooOOOOAHHHH!!!!"
3325,2,5,"Get Schwifty","Rick","(picks up a microphone) All right, Morty, let’s get ready to do it! Why don’t you, uh, find a button on one of those keyboards and lay down some kind of beat?"
3326,2,5,"Get Schwifty","Morty","Rick, I think we need to cut our losses. We get our family and portal out of here!"
3327,2,5,"Get Schwifty","Rick","Morty! Good music comes from people who are relaxed. Just hit a button, Morty! Gimme a beat!"
3328,2,5,"Get Schwifty","Morty","Oh man, ok, all right, um..."
3329,2,5,"Get Schwifty","Rick","Ahhhhh yeahhhhh"
3330,2,5,"Get Schwifty","Nathan","Get... schwifty? What the hell is that?"
3331,2,5,"Get Schwifty","President","It’s our world’s best effort, that’s what."
3332,2,5,"Get Schwifty","Rick","Take off your pants and your panties"
3333,2,5,"Get Schwifty","Nathan","Mr. Bulldops?"
3334,2,5,"Get Schwifty","President","Don’t analyze it, Nathan. It’s working!"
3335,2,5,"Get Schwifty","Rick","Take a shit on the floor"
3336,2,5,"Get Schwifty","Pastor Bob","And third-level donors get our all access family pass."
3337,2,5,"Get Schwifty","Summer","Listen! The storm is stopping!"
3338,2,5,"Get Schwifty","Rick","Hey, take your pants off"
3339,2,5,"Get Schwifty","Giant Head","Hmmmm."
3340,2,5,"Get Schwifty","Principal Vagina","Please be kind to us for we are but tiny things with entire bodies stuck to your ground."
3341,2,5,"Get Schwifty","Giant Head","I LIKE WHAT YOU GOT. GOOD JOB."
3342,2,5,"Get Schwifty","Beth","Now hold on a second, let’s be rational about this."
3343,2,5,"Get Schwifty","Beth","No, I’m... I’m just saying, we don’t know if there’s a cause-effect relationship --"
3344,2,5,"Get Schwifty","Beth","Oh, God, what’s going on now?"
3345,2,5,"Get Schwifty","President","What the hell happened?"
3346,2,5,"Get Schwifty","Aide","Mr. President, you’re gonna wanna see this."
3347,2,5,"Get Schwifty","Rick","I think planet Earth has just been transported."
3348,2,5,"Get Schwifty","Principal Vagina","The head has left and sent its children!"
3349,2,5,"Get Schwifty","Beth","Holy CRAP!"
3350,2,5,"Get Schwifty","Summer","Oh dear giant head, we apologize for that discussion! It will never happen again!"
3351,2,5,"Get Schwifty","Simon","Sir, we’ve started picking up on a garbled signal. We’re decrypting it now."
3352,2,5,"Get Schwifty","Cromulon","WE ASKED THEM TO SHOW US WHAT THEY GOT. AND THEY DID. NOW WE’LL SEE WHICH OF THEM HAS GOT THE MOST. 24 HOURS, FIVE PLANETS, FIVE SONGS. BUT IN THE END, THERE CAN ONLY BE ONE. PLANET MUSIC! All participation is involuntary. Disqualified and losing planets are disintegrated by plasma ray."
3353,2,5,"Get Schwifty","Rick","Uhh, it’s probably a bad time to mention it, but any astronauts you guys had in orbit are definitely dead."
3354,2,5,"Get Schwifty","Cromulon","Welcome back to Planet Music! First up, let’s hear the latest song from planet Parblesnops. The Greebybobes! SHOW ME WHAT YOU GOT."
3355,2,5,"Get Schwifty","Greebybobe","Hold it, hold it, stop! Music isn’t about competition or captivity! If you love music, you love freedom. Let these worlds be free, please!"
3356,2,5,"Get Schwifty","Cromulon","DISQUALIFIED!"
3357,2,5,"Get Schwifty","Cromulon","There’s one every season. Moving on to planet Arbolez Meterosos. Arbolian Meterososians. SHOW US WHAT YOU GOT."
3358,2,5,"Get Schwifty","Arbolian Meterososian","Ah two, three, four..."
3359,2,5,"Get Schwifty","Aide","Rick, Morty, Ice-T. The timetable’s moved up. Earth’s on in six hours."
3360,2,5,"Get Schwifty","Morty","Like we’re not already under enough pressure! (Morty flips a bowl of peanuts at the aide and it hits him in the head. The aide leaves.)"
3361,2,5,"Get Schwifty","Rick and Ice-T","Whoa ho ho ho ho!"
3362,2,5,"Get Schwifty","Rick","Geez, Morty. The guy’s just doing his job. Take it easy."
3363,2,5,"Get Schwifty","Morty","Rick, Ice-T, could you guys take it less easy?! We’ve got six hours to come up with a song!"
3364,2,5,"Get Schwifty","Rick","Genius happens in the moment, Morty. (walks over to keyboard)"
3365,2,5,"Get Schwifty","Morty","Well, can we at least go get our family? You know, so we can take them with-with-with us if we lose?"
3366,2,5,"Get Schwifty","Rick","That’s planning for failure, Morty. Even dumber than regular planning. (presses a button on the keyboard) Balls."
3367,2,5,"Get Schwifty","Rick","Morty, Morty, stop! Listen! There’s only so much charge left in this thing. If we portal home from here and back, we’re not gonna have enough charge left to get off-world. Get it?"
3368,2,5,"Get Schwifty","Morty","What?!"
3369,2,5,"Get Schwifty","Rick","Yeah, *burp* you see, I try to shelter you from certain realities, *burp* Morty. Cause if I let you make me nervous, then we can’t get schwifty."
3370,2,5,"Get Schwifty","Morty","Stop saying it like it’s a thing! You made it up!"
3371,2,5,"Get Schwifty","Rick","Hey, Morty! Could you lick my... (Rick presses keys on the keyboard with the sample of him saying “Balls”)"
3372,2,5,"Get Schwifty","Morty","Rick, cut it out! That’s not funny, Rick!"
3373,2,5,"Get Schwifty","Nathan","I’ve seen enough. These guys are one-hit wonders."
3374,2,5,"Get Schwifty","President","And what’s your plan, General?"
3375,2,5,"Get Schwifty","Nathan","We still have the nuclear option. On my word, we can launch a nuclear missile at every one of those heads in the sky."
3376,2,5,"Get Schwifty","President","Our planet’s held captive on a live game show and your solution is to shoot the audience? You can put your faith in nukes if we get through this, General. Until then, I’ll put mine in Rick and Morty. “Get Schwifty” was a jam."
3377,2,5,"Get Schwifty","Principal Vagina","Hello? Yes sir, yeah. Thank you sir, thank you. He says he’s proud of what we’re doing and hopes we have a great Ascension Festival! Happy Ascension!"
3378,2,5,"Get Schwifty","All","Happy Ascension!"
3379,2,5,"Get Schwifty","Beth","We should pack up and leave town now."
3380,2,5,"Get Schwifty","Jerry","I think it’s inspiring that our community is coping with fear in a way that involves a festival and homemade ice cream. If you’d stop being such an evangelical atheist, you might start enjoying yourself."
3381,2,5,"Get Schwifty","Jerry","Whoa! Look at you! You’re wearing the hat and everything!"
3382,2,5,"Get Schwifty","Summer","Here’s yours! (puts hat on Jerry) Mom, do you mind if I cook dinner tonight?"
3383,2,5,"Get Schwifty","Beth","Yeah, sure. Wait, what??"
3384,2,5,"Get Schwifty","Summer","I love you guys. You gave me life. And it’s the will of the many heads that all children honor their parents."
3385,2,5,"Get Schwifty","Beth","Dinner sounds nice."
3386,2,5,"Get Schwifty","Ethan","Pardon, Mr. and Mrs. Smith. Summer, are you coming to the Ascension?"
3387,2,5,"Get Schwifty","Summer","Father, can we please go to the Ascension?"
3388,2,5,"Get Schwifty","Jerry","Sure! Let’s go to the Ascension. Wh-wh-what is it?"
3389,2,5,"Get Schwifty","Principal Vagina","We hereby send these un-wantables skyward that they might be inhaled by the many heads, later to be sneezed back to us as better babies! (cuts first rope) Headward, free now to rise. (cuts second rope) Headward, free now to rise. (cuts third rope) Headward, free now to rise."
3390,2,5,"Get Schwifty","Summer","Oh yes, yes! Rise to the giant head! You are free to be free!"
3391,2,5,"Get Schwifty","Ice-T","A squeegee comes up from the garage, right? And he’s got a lobster in one hand and movie tickets in the other. He’s like, “I’m ready!”"
3392,2,5,"Get Schwifty","Ice-T","Who would take a lobster to see Iron Man 3?"
3393,2,5,"Get Schwifty","Ice-T","Aw, damn. We’re out of original flavor Fig Newtons. I should get going anyway."
3394,2,5,"Get Schwifty","Rick","Wait, wait, wait! Come on, h-hold on a second!"
3395,2,5,"Get Schwifty","Morty","What?!"
3396,2,5,"Get Schwifty","Ice-T","Damn. You didn’t tell me you fuck around with portals and shit."
3397,2,5,"Get Schwifty","Morty","That’s it!"
3398,2,5,"Get Schwifty","Rick","Whoa, whoa! Morty! Give me that!"
3399,2,5,"Get Schwifty","Morty","You lied! You lied about the charge! You were just being lazy! Get back! Sit down!"
3400,2,5,"Get Schwifty","Rick","Morty, just put it down. You don’t know what you’re doing."
3401,2,5,"Get Schwifty","Morty","I’m going to go find Mom and Dad."
3402,2,5,"Get Schwifty","Rick","Nooooo!"
3403,2,5,"Get Schwifty","Rick","Ahhhh, shit!"
3404,2,5,"Get Schwifty","President","Ah, shit."
3405,2,5,"Get Schwifty","Morty","Ahhh, shit."
3406,2,5,"Get Schwifty","Summer","And then Ethan played guitar and we learned the Seven Contemplations of the Head by singing them. It was really fun. Praise be the head!"
3407,2,5,"Get Schwifty","Jerry and Beth","Praise be the..."
3408,2,5,"Get Schwifty","Jerry","Yeah."
3409,2,5,"Get Schwifty","Principal Vagina","Hi folks, Head Priest Vagina. Thanks for farming all those potatoes. It’s 6 p.m., so if you’re a parent, you’re now entitled to adoration from your children."
3410,2,5,"Get Schwifty","Summer","I’m going to start dinner! (walks into the house)"
3411,2,5,"Get Schwifty","Beth","I don’t know what to say. Summer is doing really well here."
3412,2,5,"Get Schwifty","Jerry","She’s aced every test in potato class, and look how important potatoes have become."
3413,2,5,"Get Schwifty","Beth","She’s not getting pregnant or doing drugs or missing curfew..."
3414,2,5,"Get Schwifty","Balloon Man","Please help me! You can reach me if you try. Please help me!!"
3415,2,5,"Get Schwifty","Beth","That’s not our business as long as Summer is thriving!"
3416,2,5,"Get Schwifty","Summer","Taco time! (Summer pulls off the lid to reveal exactly 12 tacos.) I hope it pleases you as the head desires."
3417,2,5,"Get Schwifty","Beth","That’s wonderful, Summer!"
3418,2,5,"Get Schwifty","Jerry","We’re so proud of you. But honestly, you don’t have to make dinner every night."
3419,2,5,"Get Schwifty","Summer","Of course I do, silly! (gasps and drops lid) Oh my God, daddy, I’m sorry I called you silly! I’m so sorry! (turns around and drops to knees) Heavenly head and cranial creator! Forgive my transgressions against family and community! May my chores complete me as I complete them!"
3420,2,5,"Get Schwifty","Birdperson","Morty."
3421,2,5,"Get Schwifty","Morty","Birdperson?"
3422,2,5,"Get Schwifty","Birdperson","You appear to be dying. I will make efforts to prevent this, but can promise nothing."
3423,2,5,"Get Schwifty","Rick","Wh-What do you think, Ice? Probably a little over-developed."
3424,2,5,"Get Schwifty","Ice-T","Shit. Over-developed, under-developed. Bad songs are bad songs."
3425,2,5,"Get Schwifty","Rick","Well, do you think maybe, could you give me some help with it, or... ?"
3426,2,5,"Get Schwifty","Ice-T","Ah, hell no, man. You do your thing, but I can’t afford to get my pride wrapped up in your shame. You know what I’m sayin’?"
3427,2,5,"Get Schwifty","Rick","Ice, I don’t want to be a negative Nelly or anything, but *burp* if Morty doesn’t come back with my portal gun and I eat it out there, it’s, uh, kind of your problem too."
3428,2,5,"Get Schwifty","Ice-T","Pfff. I ain’t worried about no Earth blowin’ up, man."
3429,2,5,"Get Schwifty","Rick","What? Why not?"
3430,2,5,"Get Schwifty","Ice-T","Yo, this is why."
3431,2,5,"Get Schwifty","Rick","What the fuck? You can turn into ice?"
3432,2,5,"Get Schwifty","Ice-T","My story begins at the dawn of time in the far away realm of Alphabetrium. There, every being is a letter of the alphabet. But I was frozen and exiled to the cosmos by my elders as punishment for not caring enough about anything. Earth is just one of the many stops on my lifelong journey with no destination. So you better believe I don’t care if it blows up! Cause I’ll just be ice, floatin’ through space, like a comet!"
3433,2,5,"Get Schwifty","Rick","Take it from me, Ice. *burp* You can’t just *burp* float around space not caring about stuff forever."
3434,2,5,"Get Schwifty","Ice-T","Pshhhh. Man, watch me. Good luck, Rick."
3435,2,5,"Get Schwifty","President","Ok, things are getting out of hand. I better make sure Rick has everything he needs to “get schwifty.”"
3436,2,5,"Get Schwifty","Nathan","Oh, for God’s sake, that’s enough."
3437,2,5,"Get Schwifty","President","What the hell are you doing, Nathan? I’m the goddamn President of the United fuckin’ States!"
3438,2,5,"Get Schwifty","Nathan","I’m setting the nuclear option to launch one minute into Earth’s performance. And you, Mr. President, I hope you like being hit in the face with a gun!"
3439,2,5,"Get Schwifty","President","Wait, wait, wait, why-why --"
3440,2,5,"Get Schwifty","Birdperson","I believe I can access the history of Rick’s gun and help you get back to him."
3441,2,5,"Get Schwifty","Morty","But can you help me get to my family? You know, at my house?"
3442,2,5,"Get Schwifty","Birdperson","Is your intention to abandon Rick using his own portal gun? In bird culture, this is considered a dick move."
3443,2,5,"Get Schwifty","Morty","All of Rick’s moves are dick moves! Wh-what am I eating? What is this, bird seed?"
3444,2,5,"Get Schwifty","Birdperson","It is random debris. I found it in my carpet. I don’t know what humans eat."
3445,2,5,"Get Schwifty","Tammy","You know what THIS human eats!"
3446,2,5,"Get Schwifty","Birdperson","Don’t be gross, Tammy."
3447,2,5,"Get Schwifty","Tammy","(leans over to Morty and whispers) Bird... dick."
3448,2,5,"Get Schwifty","Morty","Tammy... gross. Birdperson, you always stick up for Rick, but he doesn’t care about anyone but himself. He doesn’t think about the consequences of anything he does."
3449,2,5,"Get Schwifty","Birdperson","And as a result, he has the power to save or destroy entire worlds. And he is the reason you and I know each other. And the reason I’m alive at all."
3450,2,5,"Get Schwifty","Morty","What’s that? Who’s that baby?"
3451,2,5,"Get Schwifty","Birdperson","Morty, suppose you could retrieve your family from Earth but had to abandon Rick. I could give your loved ones shelter on Birdworld, even jobs, possibly as worm ranchers. How often do you think you might look up at the stars and wonder what might have been had you just put your faith in Rick?"
3452,2,5,"Get Schwifty","Cromulon","That was Chunky Tunk with “Full Ming Mong, Empty Gorp Dorp.” Up next, planet Earth!"
3453,2,5,"Get Schwifty","Morty","Oh God! We’re up?!?!"
3454,2,5,"Get Schwifty","Principal Vagina","Jerry and Beth, your family is a golden example of what Headism has to offer the world."
3455,2,5,"Get Schwifty","Beth","The world?"
3456,2,5,"Get Schwifty","Principal Vagina","Headism is a hit. We’re taking it worldwide and would like Jerry to be our church’s “Head” of Advertising."
3457,2,5,"Get Schwifty","Jerry","You... would?"
3458,2,5,"Get Schwifty","Principal Vagina","Beth, we’d like to promote you from horse surgeon, straight past human surgeon, to “Head” of Medicine."
3459,2,5,"Get Schwifty","Beth","That’s my dream! That’s my dream."
3460,2,5,"Get Schwifty","Jerry","Thank you. This is all so overwhelming, but, uh... we can’t."
3461,2,5,"Get Schwifty","Beth","Absolutely not."
3462,2,5,"Get Schwifty","Principal Vagina","I’m sorry?"
3463,2,5,"Get Schwifty","Beth","We’ve been waiting 16 years for our daughter to respect us, but the key is, it has to be “our” daughter, not this person she’s become."
3464,2,5,"Get Schwifty","Jerry","We’ll take our chances raising her without fancy new jobs outside of a potato-based religion. (turns and puts his hands on Beth’s shoulders) And you know what? I’m sick of pretending that we’re together because of the kids in the first place! I married you because you’re the love of my life!"
3465,2,5,"Get Schwifty","Beth","(puts her hands on Jerry’s sides) And I‘m lucky to have you and I never tell you that! You know, we will come out of this stronger as a family!"
3466,2,5,"Get Schwifty","(Cut","Summer has tied Beth and Jerry to ropes and balloons outside.)"
3467,2,5,"Get Schwifty","Beth","Please don’t do this, please don’t do this! Summer!"
3468,2,5,"Get Schwifty","Jerry","Summer, listen carefully. I stole a paper clip and I have it in my cheek but I don’t know what to do with it and it hurts."
3469,2,5,"Get Schwifty","Summer","You’re going to be ok! (ties another balloon to them) You will come back as babies!"
3470,2,5,"Get Schwifty","Jerry","I AM a baby! I’m a baby NOW!"
3471,2,5,"Get Schwifty","Morty","Hello? Is anybody here? (looks through the studio window and sees the President tied up) Mr. President!"
3472,2,5,"Get Schwifty","President","This is Bluebird. Code tango-niner-alpha. Abort launch. Abort! Hello? (releases button) He’s blocked me out."
3473,2,5,"Get Schwifty","Morty","Sir, I need to get to the stage and help Rick get schwifty!"
3474,2,5,"Get Schwifty","President","It won’t matter how schwifty you get, Morty. The General’s got nukes set to launch halfway through Earth’s song!"
3475,2,5,"Get Schwifty","Morty","Oh my God! C-c-can you fly a Blackhawk?"
3476,2,5,"Get Schwifty","President","Can the Pope’s dick fit through a donut?"
3477,2,5,"Get Schwifty","Morty","Uhhh, I’m not sure?"
3478,2,5,"Get Schwifty","President","Exactly!"
3479,2,5,"Get Schwifty","Cromulon","SHOW ME WHAT YOU GOT."
3480,2,5,"Get Schwifty","Rick","Ahem. (starts a low-key, bouncy song) Uhhh... lop-oo-lop-oo-lop-oo-dups, nop-oo-nop-oo-nop-oo-nuts."
3481,2,5,"Get Schwifty","Principal Vagina","Headward free now to rise!"
3482,2,5,"Get Schwifty","Mr. Goldenfold","Hey! Look at the heads! Looks like the heads are gettin’ angry!"
3483,2,5,"Get Schwifty","President","I’m really bad at this, Morty! There are way too many buttons on this thing!"
3484,2,5,"Get Schwifty","Morty","Mr. President, if I’ve learned one thing today, it’s that sometimes, you have to not give a fuck!"
3485,2,5,"Get Schwifty","Rick","Nup-oo-nup-oo-nup-oo-nups... ooh, tough crowd."
3486,2,5,"Get Schwifty","Principal Vagina","I’m sure that has... that has nothing to do with this."
3487,2,5,"Get Schwifty","Summer","The heads are displeased! (She jumps and grabs Beth and Jerry’s legs.)"
3488,2,5,"Get Schwifty","Ethan","Summer! (He jumps and grabs her.)"
3489,2,5,"Get Schwifty","Rick","Morty!"
3490,2,5,"Get Schwifty","Mr. Goldenfold","The heads love this! They love it when we DON’T kill the Smith family!"
3491,2,5,"Get Schwifty","Principal Vagina","No! Stop that! You’re not allowed to interpret the will of the heads!"
3492,2,5,"Get Schwifty","President","Call off the nuclear strike! This is the President. Stop the nuclear missile launch!"
3493,2,5,"Get Schwifty","Nathan","Just launch the missiles!"
3494,2,5,"Get Schwifty","Cromulon","BOO! NOT COOL!"
3495,2,5,"Get Schwifty","Principal Vagina","I’m the only one that speaks to the heads!"
3496,2,5,"Get Schwifty","Cromulon","DISQUALIFIED!"
3497,2,5,"Get Schwifty","Mr. Goldenfold","The heads disqualified Vagina! Get him!"
3498,2,5,"Get Schwifty","Cromulon","DISQUALIFIED! DISQUALIFIED!"
3499,2,5,"Get Schwifty","All","Ice-T?"
3500,2,5,"Get Schwifty","Ice-T","That’s right, it’s me, Ice-T! I care now! You made me care more! With all due respect, I’d like to hear what Rick and Morty have to play."
3501,2,5,"Get Schwifty","Morty","What do you say, Rick?"
3502,2,5,"Get Schwifty","Rick","I say... (grabs mic) Let’s do it!"
3503,2,5,"Get Schwifty","Rick","All right!"
3504,2,5,"Get Schwifty","Morty","Ohhhh yeahhhh!"
3505,2,5,"Get Schwifty","Rick","Come on, here we go!"
3506,2,5,"Get Schwifty","Morty","Ohhhh yeahhhh!"
3507,2,5,"Get Schwifty","Rick","Say it with me!"
3508,2,5,"Get Schwifty","All","Head bent over"
3509,2,5,"Get Schwifty","Principal Vagina","Ohhh my GOOOOODDDD!!!"
3510,2,5,"Get Schwifty","All","Head bent over (yeah)"
3511,2,5,"Get Schwifty","Cromulon","After 988 seasons of Planet Music, the Cromulons have decided to declare Earth the final winner and bring our musical reality show to a conclusion. Goodbye!"
3512,2,5,"Get Schwifty","All","Yeah, we did it!"
3513,2,5,"Get Schwifty","Mr. Goldenfold","Did he just say “musical reality show”?"
3514,2,5,"Get Schwifty","Jerry","Yeah, it’s possible that we may have been correlating some things that weren’t actually related at all."
3515,2,5,"Get Schwifty","Principal Vagina","HEEEEELLLLPPPP!!!!!"
3516,2,5,"Get Schwifty","Beth","We should go get him."
3517,2,5,"Get Schwifty","President","I hope I can call on you again if we need you, Morty."
3518,2,5,"Get Schwifty","Morty","Sure thing! And I was kinda hoping that I could get a selfie with you?"
3519,2,5,"Get Schwifty","President","Actually, if you try to tell anyone what happened here, we’ll deny it and probably worse."
3520,2,5,"Get Schwifty","Morty","Understood."
3521,2,5,"Get Schwifty","Nathan","DIIIIEEEE!!!!"
3522,2,5,"Get Schwifty","President","Why didn’t he turn into a snake?"
3523,2,5,"Get Schwifty","Rick","Trade secret, Mr. President. Particle beam in a wristwatch... snake holster on the leg."
3524,2,5,"Get Schwifty","President","I love this man!"
3525,2,5,"Get Schwifty","Ice-T","Magnesium-J, Hydrogen-F. Father."
3526,2,5,"Get Schwifty","Magnesium-J","Word of your selfless acts on the Earth planet have travelled across the galaxy."
3527,2,5,"Get Schwifty","Ice-T","I have changed. I am ready to rejoin my brethren on Alphabetrium."
3528,2,5,"Get Schwifty","Magnesium-J","Very well. Your exile ends today!"
3529,2,5,"Get Schwifty","Magnesium-J","Welcome home... Water-T."
3530,2,5,"Get Schwifty","Purple-P","The Numbericons! They’re attacking!"
3531,2,5,"Get Schwifty","Magnesium-J","Battle stations!"
3532,2,5,"Get Schwifty","Water-T","Father!"
3533,2,5,"Get Schwifty","Magma-Q","I love you son. I should have never turned you to ice. (He dies.)"
3534,2,5,"Get Schwifty","Magnesium-J","Water-T, where are you going? There’s too many of them!"
3535,2,5,"Get Schwifty","Water-T","Then I better crunch the numbers."
3536,2,6,"The Ricks Must Be Crazy","Morty","Geez, I can't believe we found a version of Earth with a Ball Fondlers movie franchise."
3537,2,6,"The Ricks Must Be Crazy","Summer","I can't believe the things this reality considers PG-13"
3538,2,6,"The Ricks Must Be Crazy","Morty","Yeah, I'm pretty jealous."
3539,2,6,"The Ricks Must Be Crazy","Rick","Don't be Morty, there are pros and cons to every reality, fun facts about this one; it's got giant telepathic spiders, eleven 9/11's, aaaand the best ice cream in the multiverse!"
3540,2,6,"The Ricks Must Be Crazy","Summer","Shut up! Morty: W-whoa!"
3541,2,6,"The Ricks Must Be Crazy","Rick","We're gonna go get some ice-cream motherfuckers!"
3542,2,6,"The Ricks Must Be Crazy","Rick","Oh great."
3543,2,6,"The Ricks Must Be Crazy","Morty","Oh boy. W-what's wrong Rick, is it the quantum carburettor or something?"
3544,2,6,"The Ricks Must Be Crazy","Rick","Quantum carburettor? Jesus Morty you can't just add a sci fi word to a car word and hope it means something. Huh, it looks like something's wrong with the microverse battery - we're going to have to go inside."
3545,2,6,"The Ricks Must Be Crazy","Morty","Uhm. Go inside what?"
3546,2,6,"The Ricks Must Be Crazy","Rick","The battery Morty. Be right back Summer stay put, don't touch any buttons, and ignore all random thoughts that feel -- spider-y."
3547,2,6,"The Ricks Must Be Crazy","Summer","Wait! You can't leave me here!"
3548,2,6,"The Ricks Must Be Crazy","Rick","You'll be fine. Ship, keep Summer safe."
3549,2,6,"The Ricks Must Be Crazy","Ship","Keep. Summer. Safe."
3550,2,6,"The Ricks Must Be Crazy","Summer","Egh, wonderful."
3551,2,6,"The Ricks Must Be Crazy","Man","Hey, excuse me, hello?"
3552,2,6,"The Ricks Must Be Crazy","Summer","Uhmm..."
3553,2,6,"The Ricks Must Be Crazy","Man","What you think you're better than me? Nobody's better than me! Ey! ey!"
3554,2,6,"The Ricks Must Be Crazy","Summer","Agh! Aghaaaa!"
3555,2,6,"The Ricks Must Be Crazy","Ship","Keep. Summer. Safe."
3556,2,6,"The Ricks Must Be Crazy","Thinner Man","Hey man, what the hell! That was my daughter's paediatrician! Uagha!"
3557,2,6,"The Ricks Must Be Crazy","Summer","No! Stop, don't kill him!"
3558,2,6,"The Ricks Must Be Crazy","Ship","Confirmed."
3559,2,6,"The Ricks Must Be Crazy","Thinner Man","Uaghuu. Ugh. Uh. Oh God! I can't feel my legs! Help! He-elp!"
3560,2,6,"The Ricks Must Be Crazy","Ship","Summer is safe."
3561,2,6,"The Ricks Must Be Crazy","Summer","I don't feel safe."
3562,2,6,"The Ricks Must Be Crazy","Ship","Confirmed."
3563,2,6,"The Ricks Must Be Crazy","Thinner Man","Oh God help me! Help me! help me please! You can help me."
3564,2,6,"The Ricks Must Be Crazy","Morty","Oh man. Where are we Rick?"
3565,2,6,"The Ricks Must Be Crazy","Rick","Morty, remember eight seconds ago when when you said, 'Go inside what?' And I said, 'The battery'? And then we showed up here, and I wasn't like, 'Whoa, this is unexpected. This is not what I was expecting, Morty. What a perplexing mystery this is.'"
3566,2,6,"The Ricks Must Be Crazy","Morty","All right, all right. We're inside the battery. I get it. You don't have to bust my balls."
3567,2,6,"The Ricks Must Be Crazy","Rick","Huh, this isn't right. This pipe's supposed to be sending 20 terawatts of juice up to the engine, Morty."
3568,2,6,"The Ricks Must Be Crazy","Rick","Instead we've got... zero? Now what are these people doing?"
3569,2,6,"The Ricks Must Be Crazy","Morty","W-w-w-whoa, people?"
3570,2,6,"The Ricks Must Be Crazy","Rick","It's time for some hands-on engine repair.All right, Morty, hold on to something."
3571,2,6,"The Ricks Must Be Crazy","Morty","Whoa! Holy crap! I thought we were inside your car battery, Rick. T-t-this is like a whole p-planet or something."
3572,2,6,"The Ricks Must Be Crazy","Rick","Thanks, Morty. I'm pretty proud of this bad boy. Check it out."
3573,2,6,"The Ricks Must Be Crazy","Rick","I put a spatially tessellated void inside a modified temporal field until a planet developed intelligent life. I then introduced that life to the wonders of electricity, which they now generate on a global scale. And, you know, some of it goes to power my engine and charge my phone and stuff."
3574,2,6,"The Ricks Must Be Crazy","Morty","You have a whole planet sitting around making your power for you? That's slavery."
3575,2,6,"The Ricks Must Be Crazy","Rick","It's society. They work for each other, Morty. They pay each other. They buy houses. They get married and make children that replace them when they get too old to make power."
3576,2,6,"The Ricks Must Be Crazy","Morty","That just sounds like slavery with extra steps."
3577,2,6,"The Ricks Must Be Crazy","Rick","Ooh-la-la, someone's gonna get laid in college."
3578,2,6,"The Ricks Must Be Crazy","Anchor","It appears we are being revisited by the alien known as Rick, who once gave our world the gift of gooble box technology, which, when stomped on, generates electricity, powering our homes and businesses, improving our daily lives, while safely removing the dangerous waste power to a special disposal volcano. But why has Rick returned? And what will he say when he hears the big news? Let's find out."
