index,season no.,episode no.,episode name,name,line
3611,6,1,"Solaricks","Jerry Prime","With no one left to blame, I finally had to deal with myself. Buried my grief at Barnes & Noble. 'Four Agreements', 'Eat Pray Love', Frank Miller's 'The Dark Knight Returns'. Learned to accept things for what they are."
3612,6,1,"Solaricks","Jerry Prime","In a few of these, the whole brain is still intact. Makes you wonder if some people were still in there, (cuts open the brain using a cleaver) just trapped in the horror. Anyway, it's awesome protein."
3613,6,1,"Solaricks","Morty","I'm so sorry, Dad. But my real, original Dad beat the apocalypse. I-I-I guess we all underestimated you. Hey, w-what's that game we always try to play as a family, y—the one we never finished?"
3614,6,1,"Solaricks","Jerry Prime","Downbeat."
3615,6,1,"Solaricks","Morty","Yes! Let's play Downbeat. I-I bet I can find it! We can finish now!"
3616,6,1,"Solaricks","Jerry Prime","Yeah, you should totally do that."
3617,6,1,"Solaricks","Morty","Hey, yeah, cool, I-I got it! We'll play Downbeat and we'll-we'll camp here tonight and then rebuild the house. (Starts carrying the box out of the room and downstairs) You know, we got food, fresh water, and we've got family."
3618,6,1,"Solaricks","Morty","The fuck? (drops the game and runs over to read the note on the sofa)"
3619,6,1,"Solaricks","Jerry Prime","(written) Morty. I wrote this note in advance in case you're wondering how I left so fast. My plan is to wait for you to turn your back, them I'm going to grab all your shit and split. Depending on how long you were out of the room, you'll probably be thinking I can't be that far away and you'll want to foll—"
3620,6,1,"Solaricks","Jerry Prime","(written) Morty, wrote this fast 'cause had to set trap. Thought you'd have cooler shit. See other note. Bye."
3621,6,1,"Solaricks","Morty","Motherfu— [Black Screen]"
3622,6,1,"Solaricks","Morty","(offscreen) Whoa, whoa! Slow down! Slow down!"
3623,6,1,"Solaricks","Morty","Not cool! Oh!"
3624,6,1,"Solaricks","Morty","What the hell, Dad?"
3625,6,1,"Solaricks","Jerry Prime","Don't take it personal, Morty. That's one of the Four Agreements. I don't remember the other three, but I know Commissioner Gordon was cool with Batman moving on."
3626,6,1,"Solaricks","Morty","Batman doesn't abandon people!"
3627,6,1,"Solaricks","Jerry Prime","You abandoned us."
3628,6,1,"Solaricks","Morty","I deserve that. But, you know, it... it improved you."
3629,6,1,"Solaricks","Jerry Prime","Oh, am I cool enough for you now? Well, that was easy, it only cost me fucking everything!"
3630,6,1,"Solaricks","Morty","Whoa, hey, I-I—"
3631,6,1,"Solaricks","Jerry Prime","You came back and talked about us like we weren't people, Morty! Then you bailed and left us to freeze!"
3632,6,1,"Solaricks","Morty","I-I was apologizing for that earlier—"
3633,6,1,"Solaricks","Jerry Prime","Your mom and sister died, Morty! (sighs) And I moved on. From caring. And that is the best deal you will ever get. So take it."
3634,6,1,"Solaricks","Morty","Please don't go! I-if Rick comes back, we ca-we can find you a new reality. A new Mom, a new Summer, a... job!"
3635,6,1,"Solaricks","Jerry Prime","Oh, you don't get it, kid. Except for this conversation, my life is perfect. Rick was always right. (starts to leave) Everyone needs to let go."
3636,6,1,"Solaricks","Morty","Aww, you came back. I guess we really did form a bond."
3637,6,1,"Solaricks","Morty","Ow! Hey, stop it! Get away from me! (The Cronenberg roars and chases Morty.) No! Help!"
3638,6,1,"Solaricks","Summer","Alright, pin dropped, Grandpa!"
3639,6,1,"Solaricks","Summer","Come and get us."
3640,6,1,"Solaricks","Rick","Come on, come on, come on!"
3641,6,1,"Solaricks","Diane","Baby? Something to keep in mind—if you were pulled home by whatever happened, it's likely our target was, as well. It's also likely he's having as much trouble leaving as you are."
3642,6,1,"Solaricks","Rick","He's trapped."
3643,6,1,"Solaricks","Summer","Grandpa!"
3644,6,1,"Solaricks","Rick","Oh, fuck yes!"
3645,6,1,"Solaricks","Summer","Grandpa—Grandpa?"
3646,6,1,"Solaricks","Rick","Summer! Gold star, always believed in you. N-now the hard part."
3647,6,1,"Solaricks","Summer","Hard part?"
3648,6,1,"Solaricks","Rick","Way worse things than me can see that beacon, too. Hunker down and protect it while I grab Morty. Rick out! Try to survive!"
3649,6,1,"Solaricks","Summer","Oh, shit. (The space monsters start heading toward them) Domestic Mom should hide, maybe?"
3650,6,1,"Solaricks","Home Beth","'Domestic Mom?'"
3651,6,1,"Solaricks","Summer","I mean, she's the cool space one."
3652,6,1,"Solaricks","Space Beth","Look, I'm not looking to get caught in whatever this is. You guys can both hide maybe, hash it out."
3653,6,1,"Solaricks","Home Beth","Oh, quit talking down. I'm you with the patience to do laundry."
3654,6,1,"Solaricks","Summer","Mom, stop being jealous of our bond!"
3655,6,1,"Solaricks","Home Beth","She ran from our choices. I have to parent them."
3656,6,1,"Solaricks","Space Beth","It's not like I didn't care. That's what the clone was for. Aah!"
3657,6,1,"Solaricks","Summer","Moms!"
3658,6,1,"Solaricks","Rick","Morty!"
3659,6,1,"Solaricks","Morty","Rick? I knew it! I knew you wouldn't leave me!"
3660,6,1,"Solaricks","Morty","Ow! The fuck?"
3661,6,1,"Solaricks","Rick","Morty, did you see another Rick here? Nondescript haircut, sci-fi jacket? (The device on his wrist displays a holographic map of the universe) Eh, of course you didn't see him, you'd be dead. Or you'd be a bomb. Do you feel bomby? Nah, you woulda blown up by now."
3662,6,1,"Solaricks","Morty","Wasn't the Rick here dead? Th-th-that's why you pick places, right?"
3663,6,1,"Solaricks","Rick","Uh, well, your Rick, uh, yeah, not dead, more like, not around. When I met you, I was sorta hoping he might turn up one day—(a location of the holographic map starts to beep) You son of a bitch! I got you!"
3664,6,1,"Solaricks","Morty","W-w-where are we going?"
3665,6,1,"Solaricks","Rick","To kill your grandpa, little buddy."
3666,6,1,"Solaricks","Morty","Wait, what?"
3667,6,1,"Solaricks","Morty","I don't understand. My original Rick killed your family? And you were just waiting for him to come back?"
3668,6,1,"Solaricks","Rick","Seems like you understand fine, Morty. That was A+ re-piping. (Space Cruiser stops) We're here."
3669,6,1,"Solaricks","Rick","This guy, Morty, he hates being found but loves building elaborate shit. Like-like-like playing a ton of Minecraft but all on a private server."
3670,6,1,"Solaricks","Morty","Am I in a fucking K-hole right now? What is going on?"
3671,6,1,"Solaricks","Rick Prime","(on a pre-recorded video displayed on a hologram projection) Whoa-ho-ho, you found me!"
3672,6,1,"Solaricks","Rick Prime","I shoot the first monitor, too. Listen, I'm not here. Or am I?"
3673,6,1,"Solaricks","Rick Prime","There's the clone you found! Or maybe it's me, all naked! Just a lil' Keyser Soze. I mean, why would I admit it's not?"
3674,6,1,"Solaricks","Rick Prime","Oh-hoho, yeah! Look at him! Look at him go! Look at him dance! O-or me. Again, it might be me, like a 'Saw' thing. I'm very sneaky. Here's a bunch of killbots to deal with while ya wrestle with that."
3675,6,1,"Solaricks","Rick Prime","Obviously, I don't know who I'm talking to here."
3676,6,1,"Solaricks","Rick Prime","It's all prerecorded."
3677,6,1,"Solaricks","Rick Prime","But if you got this far, you probably think you're real special. Tell you what..."
3678,6,1,"Solaricks","Rick Prime","Oop! There he goes! Maybe that actually was me! If you follow him down there, we can do a big fight. Fifty percent chance I'm not lying."
3679,6,1,"Solaricks","Space Beth","(through the communication device in the Space Cruiser) We're in trouble, asshole! I shouldn't have to beg."
3680,6,1,"Solaricks","Morty","Wait, my moms are in trouble?"
3681,6,1,"Solaricks","Rick","Those versions of them are."
3682,6,1,"Solaricks","Morty","W-we gotta save them! Rick, this is an obvious trap. If you go down there he's just gonna kill you."
3683,6,1,"Solaricks","Rick","Good!"
3684,6,1,"Solaricks","Morty","What? (Gets out of the cruiser)"
3685,6,1,"Solaricks","Rick","Now what?"
3686,6,1,"Solaricks","Morty","If you don't care if you die, why do you care if I die?"
3687,6,1,"Solaricks","Rick","Knock it off! Get out of here! You did this last season! You're like a suicide bomber!"
3688,6,1,"Solaricks","Morty","Takes one to know one."
3689,6,1,"Solaricks","Rick","Yeah, well, you get it from him, not me."
3690,6,1,"Solaricks","Morty","I don't know him. You're my grandpa, Rick. Rick and Morty. A hundred years."
3691,6,1,"Solaricks","Rick Prime","This place totally might go up, by the way. Here's a bunch of countdowns. One of them's probably accurate."
3692,6,1,"Solaricks","Space Beth","Ah, fucking stupid 5th-dimensional stomach juices."
3693,6,1,"Solaricks","Home Beth","Sorry for the sitcom fight, and maybe getting us digested."
3694,6,1,"Solaricks","Space Beth","You've got incredible timing."
3695,6,1,"Solaricks","Home Beth","Oh, don't be a bitch. I'm parenting. Makes sense you don't recognize it. You've been out of practice for a while."
3696,6,1,"Solaricks","Space Beth","Good! I'm glad that they have you! I don't want to be 'Space Mom.'"
3697,6,1,"Solaricks","Home Beth","You've made that clear. Just don't let Summer mistake your rejection of her for good taste."
3698,6,1,"Solaricks","Space Beth","I'm not trying to. It's all her!"
3699,6,1,"Solaricks","Summer","Jesus! It'd be cool if you were around more. I don't wanna get married. I'm 17. My affection is the wind. Don't try to compete for it. (pauses) I could hear every word of that through the helmets. Thank fuck I only had to kill most of them."
3700,6,1,"Solaricks","Home Beth","Jesus, that ship really has sailed."
3701,6,1,"Solaricks","Space Beast","And now... we feast!"
3702,6,1,"Solaricks","Rick","This emergency was oversold to me."
3703,6,1,"Solaricks","Summer","Grandpa!"
3704,6,1,"Solaricks","Home Beth & Space Beth","Morty!"
3705,6,1,"Solaricks","Morty","Moms!"
3706,6,1,"Solaricks","Morty","Wait, i-if they had to wear helmets—"
3707,6,1,"Solaricks","Rick","I do childproofing stuff while you're asleep."
3708,6,1,"Solaricks","Morty","Why don't you childproof Dad?"
3709,6,1,"Solaricks","Home Beth","Ah, great reminder."
3710,6,1,"Solaricks","Rick","Wait!"
3711,6,1,"Solaricks","Home Beth","Time to get Jerry."
3712,6,1,"Solaricks","Rick","Ugh."
3713,6,1,"Solaricks","Beth 5126","Maybe I wouldn't be so uptight if I wasn't married to an unemployed receptacle of human fear!"
3714,6,1,"Solaricks","Summer 5126","Get a job, Dad, it's been a decade."
3715,6,1,"Solaricks","Rick 5126","Whoof. Pretty brutal, Jer. I-I know a good alligator park if you wanna kill yourself."
3716,6,1,"Solaricks","Morty 5126","I got expelled today."
3717,6,1,"Solaricks","Beth 5126","What the hell, Morty?!"
3718,6,1,"Solaricks","Rick 5126","Oh, no, you got expelled. Whoa, what a horrible thing."
3719,6,1,"Solaricks","Beth 5126","You are so fucking dumb!"
3720,6,1,"Solaricks","Rick 5126","Too bad, Morty."
3721,6,1,"Solaricks","Home Beth","Hi, hon."
3722,6,1,"Solaricks","Rick","Whoof, some real Season 2 vibes in there, you know what I'm sayin'?"
3723,6,1,"Solaricks","Jerry","(to Home Beth) You know, never thought I'd say this, but I think I'm glad we spent that time divorced."
3724,6,1,"Solaricks","Jerry","Eh, one second."
3725,6,1,"Solaricks","Rick 5126","I'll build a fucking swing set in the backyard!"
3726,6,1,"Solaricks","Beth 5126","What the hell Morty?"
3727,6,1,"Solaricks","Jerry","You know, I may technically be from here. But I'm a goddamn interdimensional traveller now, and all of you—(flips everyone off)—can kiss my sci-fi ass."
3728,6,1,"Solaricks","Home Beth","It gets me every time."
3729,6,1,"Solaricks","Morty","Wow, what an amazing joke I just told. A-and also, what an adventure. You know, I guess it doesn't matter where we're from if we're together, huh? Good-good final moral thing."
3730,6,1,"Solaricks","Summer","This is everyone's original dimension now."
3731,6,1,"Solaricks","Rick","Great wrap-ups, kids."
3732,6,1,"Solaricks","Season 2 Jerry/Jerry C-131","Ugh, you're back."
3733,6,1,"Solaricks","Rick","Oh shit, Season 2 Jerry!"
3734,6,1,"Solaricks","Season 2 Jerry","Look, before you bust my balls, can someone help with the shower? It's colder than Beth on her anniversary. Also... [Holding up a container with Mr. Frundles inside] Look what I found in Rick's room!"
3735,6,1,"Solaricks","Mr. Frundles","Mmm, I'm Mr. Frundles!"
3736,6,1,"Solaricks","Season 2 Jerry","I don't care how cute he is, we agreed! No Boogens in the house! [Releases Mr. Frundles from the container and onto the ground]"
3737,6,1,"Solaricks","Rick","Wait, Season 2 Jerry! Don't!"
3738,6,1,"Solaricks","Mr. Frundles","Nyaah! (Mr. Frundles bites Season 2 Jerry's leg, causing him to yelp and fall to the ground)"
3739,6,1,"Solaricks","Morty","Oh!"
3740,6,1,"Solaricks","Summer","Mr. Frundles!"
3741,6,1,"Solaricks","Rick","Everybody in the car."
3742,6,1,"Solaricks","Mr. Frundles (Season 2 Jerry's Leg)","Mmm, I'm Mr. Frundles!"
3743,6,1,"Solaricks","Jerry","Wait, but I thought he was Mr. Frundles. [Pointing to the original one]"
3744,6,1,"Solaricks","Rick","Everybody in the car! Now!"
3745,6,1,"Solaricks","Many species of Mr. Frundles","(voices overlapping each other) Mmm, I'm Mr. Frundles!"
3746,6,1,"Solaricks","Beth","What the fuck Dad?! Why would you bring that thing into our house?"
3747,6,1,"Solaricks","Rick","It was cute! Fuck we gotta find a new timeline now! You know how hard that shit is without portals? We gotta do the thing with the Rift and the beacon again! The whole fucking episode all over again! Car, fabricate some vomit bags."
3748,6,1,"Solaricks","Space Beth","Can't we just go back and fix it?"
3749,6,1,"Solaricks","Mr. Frundles (Earth)","Mmm, I'm Mr. Frundles!"
3750,6,1,"Solaricks","Summer","I can't believe portal travel's broken."
3751,6,1,"Solaricks","Rick","I'll get to it when I get to it."
3752,6,1,"Solaricks","Morty","Lift with your knees, Mom."
3753,6,1,"Solaricks","Home Beth","How many times have you done this?"
3754,6,1,"Solaricks","Jerry","(grunts) Oh, God."
3755,6,1,"Solaricks","Home Beth","And you swear they die of natural causes?"
3756,6,1,"Solaricks","Rick","Mm-hmm, yep."
3757,6,1,"Solaricks","Space Beth","The exact same as our old timeline? Even my stuff?"
3758,6,1,"Solaricks","Rick","Bit of a rush job, actually, so they do say 'parmesan' weird."
3759,6,1,"Solaricks","Morty","How do they say—"
3760,6,1,"Solaricks","Rick","Par-mees-ian."
3761,6,1,"Solaricks","Summer","Boo."
3762,6,1,"Solaricks","Jerry","Jesus Christ."
3763,6,1,"Solaricks","Rick","I could've left you guys! You think the concept of family matters to me? I'm not even your Rick!"
3764,6,1,"Solaricks","Summer","Uh-huh."
3765,6,1,"Solaricks","Jerry","'I'm Denial Rick!'"
3766,6,1,"Solaricks","Home Beth","See you inside, Dad."
3767,6,1,"Solaricks","Home Beth","Sorry I was such a Dance Mom about Summer. She's your daughter too."
3768,6,1,"Solaricks","Space Beth","No, boundaries are good. But, uh, speaking of, maybe I've put up too many. Is it okay if I come around sometimes?"
3769,6,1,"Solaricks","Home Beth","That could be nice."
3770,6,1,"Solaricks","Space Beth","That's a cute outfit."
3771,6,1,"Solaricks","Home Beth","The one we always wear?"
3772,6,1,"Solaricks","Rick","(sighs) Yes, Morty?"
3773,6,1,"Solaricks","Morty","You promise I'm not, you know, bait? T-to make that Rick come back?"
3774,6,1,"Solaricks","Rick","What? M-Morty, for you to be bait, the guy'd have to value something. He truly does not give a shit. (pauses) He's the real deal."
3775,6,1,"Solaricks","Morty","Parmeee...san..."
3776,6,1,"Solaricks","Rick","Par-meee-sian. Par-meee-sian."
3777,6,1,"Solaricks","Morty","Par...par-meee-sian."
3778,6,1,"Solaricks","Rick","Par-me-sian."
3779,6,1,"Solaricks","Morty","Gross."
3780,6,1,"Solaricks","Rick","Yeah."
3781,6,1,"Solaricks","Morty","I hate it."
3782,6,1,"Solaricks","Jerry Prime","Hello? Morty? That one big Rat?"
3783,6,1,"Solaricks","Rick Prime","Whoa, this is a development."
3784,6,1,"Solaricks","Jerry Prime","Gah!"
3785,6,1,"Solaricks","Rick Prime","Shh. Whoa, whoa, whoa, whoa, lil guy. Easy. You're a Jerry, right? Never got too close to the concept. Boy, you have really arc'd out."
3786,6,1,"Solaricks","Jerry Prime","Were you putting on pants?"
3787,6,1,"Solaricks","Rick Prime","What? Oh, yeah, no, I was naked to fuck with a guy. Speaking of, did you talk to me, or a little kid around here?"
3788,6,1,"Solaricks","Jerry Prime","Maybe. Why? Because if you hate them, too... I could be down for a little team up."
3789,6,1,"Solaricks","Rick Prime","Eh, I really don't 'team up' anymore. Managing people, such a headache. Aah!"
3790,6,1,"Solaricks","Jerry Prime","Fatality. Jerry wins!"
3791,6,1,"Solaricks","Rick Prime","Oh goddamn dude! Badass!"
3792,6,1,"Solaricks","Jerry Prime","Why are you here?"
3793,6,1,"Solaricks","Rick Prime","Buddy, I have been asking myself that exact same question."
3794,6,4,"Night Family","And they come in all sorts of styles","Neon, plaid, orange"
3795,6,4,"Night Family","Request","Denied."
3796,6,4,"Night Family","Remember","Stay awake. All night.
Meet me back here at sunrise."
3797,6,5,"Final DeSmithation","Jerry","Ah! Now, that was some
fantastic chow mein."
3798,6,5,"Final DeSmithation","Summer","Which you've done, twice."
3799,6,5,"Final DeSmithation","Morty","Check that out, huh?"
3800,6,5,"Final DeSmithation","Jerry","Ah! Ah! No!"
3801,6,5,"Final DeSmithation","Summer","Because
they breed via incest?"
3802,6,5,"Final DeSmithation","Rick","Fucking cameras everywhere."
3803,6,5,"Final DeSmithation","Jerry's mom","Jerry!"
3804,6,5,"Final DeSmithation","Man","The zoo. Animals.
Balloons. Moats. Cages."
3805,6,5,"Final DeSmithation","Man #2","Ow. Eat it.
Eat zebra food."
3806,6,6,"JuRicksic Mort","[ Man clears throat ]
Man","Shh!"
3807,6,6,"JuRicksic Mort","Man","Oh.
I could use a vacation."
3808,6,6,"JuRicksic Mort","Huh?
Together","How do you do it?"
3809,6,6,"JuRicksic Mort","Man","Trains rule!"
3810,6,6,"JuRicksic Mort","Announcer","This is
the 95th annual Academy Awards."
3811,6,6,"JuRicksic Mort","Summer","Can we turn on the A.C.?"
3812,6,6,"JuRicksic Mort","'Jerry Smith Presents","A Book by Jerry Smith.'"
3813,6,6,"JuRicksic Mort","Rick","Morty, get your ass
in the garage!"
3814,6,7,"Full Meta Jackrick","Space Beth","Jerry, I had sex with your wife."
3815,6,7,"Full Meta Jackrick","Rick","I did it. I fixed portal travel."
3816,6,7,"Full Meta Jackrick","Jack","Jack the Ripper at your service."
3817,6,7,"Full Meta Jackrick","Morty","Cool"
3818,6,7,"Full Meta Jackrick","Rick","This happened too?"
3819,6,7,"Full Meta Jackrick","Summer","I'm pregnant."
3820,6,7,"Full Meta Jackrick","Jerry","Honey, she's just like you."
3821,6,7,"Full Meta Jackrick","Morty","It's raining meatballs."
3822,6,7,"Full Meta Jackrick","Rick","Okay, something is-"
3823,6,7,"Full Meta Jackrick","Priest","Jerry Smith died doing something he loved. Getting stung by bees."
3824,6,7,"Full Meta Jackrick","Rick","Off what?"
3825,6,7,"Full Meta Jackrick","Morty","Have some respect. It's dad's funeral."
3826,6,7,"Full Meta Jackrick","Summer (crying)","I'm gonna name you Jerry Jr. (rubs her pregnant stomach)"
3827,6,7,"Full Meta Jackrick","Tony","Thanks for solving that murder guys! Here's a skateboard."
3828,6,7,"Full Meta Jackrick","Morty","Aw thanks Tony Hawk."
3829,6,7,"Full Meta Jackrick","Rick","Morty, say you'll marry me."
3830,6,7,"Full Meta Jackrick","Morty","What?"
3831,6,7,"Full Meta Jackrick","Rick","Just say yes."
3832,6,7,"Full Meta Jackrick","Morty","Yes."
3833,6,7,"Full Meta Jackrick","Rick","Okay?"
3834,6,7,"Full Meta Jackrick","Morty","Rick, do you promise-"
3835,6,7,"Full Meta Jackrick","Rick","I do, and for our honeymoon, let's go to a, sealed chamber lined with ionized deuterium."
3836,6,7,"Full Meta Jackrick","Morty","Why?"
3837,6,7,"Full Meta Jackrick","Rick","Cause the charge acts as a narrative decelerate. Morty, none of this is real. We're in a 'previously on' spiral. Clear your head."
3838,6,7,"Full Meta Jackrick","Morty","After all that's happened?"
3839,6,7,"Full Meta Jackrick","Rick","No."
3840,6,7,"Full Meta Jackrick","Beth","I'm innocent! I didn't release the bees! I love Jerry!"
3841,6,7,"Full Meta Jackrick","Rick","What did I just say?"
3842,6,7,"Full Meta Jackrick","Morty","When?"
3843,6,7,"Full Meta Jackrick","Rick","Okay, great execution. Let's go back to the chamber."
3844,6,7,"Full Meta Jackrick","Rick","Now repeat after me Morty. Next time on Rick and Morty."
3845,6,7,"Full Meta Jackrick","Morty","Next time on Rick and Morty."
3846,6,7,"Full Meta Jackrick","Previous Leon","No, previously on Rick and Morty."
3847,6,7,"Full Meta Jackrick","Rick","Ignore it Morty. Next time on Rick and Morty. It counteracts his toxins."
3848,6,7,"Full Meta Jackrick","Morty","Next time on Rick and Morty. Who's toxins?"
3849,6,7,"Full Meta Jackrick","Previous Leon","Hey stop it!"
3850,6,7,"Full Meta Jackrick","Rick","Previous Leon! Grab him!"
3851,6,7,"Full Meta Jackrick","Rick","Hang on tight Morty! We gotta get through the opening titles!"
3852,6,7,"Full Meta Jackrick","Morty","Opening titles of what?"
3853,6,7,"Full Meta Jackrick","Rick","And we're back (attacks Previous Leon)"
3854,6,7,"Full Meta Jackrick","Morty","What just happened? Why was there music? (throws up)"
3855,6,7,"Full Meta Jackrick","Rick","Cause of this conceptual little piece of shit. Grab his feet."
3856,6,7,"Full Meta Jackrick","Morty","If we have opening titles, does that mean we're in a- (throws up)"
3857,6,7,"Full Meta Jackrick","Rick","Let your body purge the meta-venom Morty. Don't succumb to his pointless self-aware bullshit."
3858,6,7,"Full Meta Jackrick","Previous Leon","It's not pointless, it's cool. (Pulls out a gun)"
3859,6,7,"Full Meta Jackrick","Morty","He's got a gun!"
3860,6,7,"Full Meta Jackrick","Previous Leon","Eat lead pussy! (Rick attacks him before he can shoot. Previous Leon hits him and fly away)"
3861,6,7,"Full Meta Jackrick","Rick","No, no, no. Fuck! (He fires at Previous Leon. Previous Leon breaks a hole in the fourth wall and gets away)"
3862,6,7,"Full Meta Jackrick","Rick","Son of a-"
3863,6,7,"Full Meta Jackrick","Morty","He can use a portal?"
3864,6,7,"Full Meta Jackrick","Rick","He wishes. He wriggled back into the meta-layer through the hole in the fourth wall. (Grabs two goggles, and gives one to Morty) Put these on, and help me find it. (Turns Morty's goggles on)"
3865,6,7,"Full Meta Jackrick","Morty","I don't like this Rick."
3866,6,7,"Full Meta Jackrick","Rick","Yeah, you shouldn't. It's not a likable premise. It's funny when I do a little nod to the viewers but-"
3867,6,7,"Full Meta Jackrick","Morty","What viewers?"
3868,6,7,"Full Meta Jackrick","Rick","That's the right attitude Morty. A few carefree verbal asides, always by me. None of this season 3 moonlighting shit. Okay, here it is."
3869,6,7,"Full Meta Jackrick","Morty","Your going to patch it?"
3870,6,7,"Full Meta Jackrick","Rick","No, he subverted actual reality Morty. (burps) He needs to be put down like a rabid dog. (Opens a hole in the fourth wall. They enter a different universe)"
3871,6,7,"Full Meta Jackrick","Morty","Ow fuck! (takes off the goggles)"
3872,6,7,"Full Meta Jackrick","Rick","Oh yeah. You don't wanna wear those over here."
3873,6,7,"Full Meta Jackrick","Morty","Maybe he went down that road (points to the stairs)"
3874,6,7,"Full Meta Jackrick","Rick","No, no, no. If he took that, he'd end up a hero."
3875,6,7,"Full Meta Jackrick","Morty","Dammit Rick. I don't like this. Is this whole place just-"
3876,6,7,"Full Meta Jackrick","Rick","A bunch of groan-inducing wordplay for seven TV critics that won't even enjoy it? This is worse than you think Morty. We're basting in meta radiation right now. Our credibility is being permanently eroded. Every second we're in here is equivalent to 10 Space Jam cameos."
3877,6,7,"Full Meta Jackrick","Previous Leon","You should've thought of that previously."
3878,6,7,"Full Meta Jackrick","Rick","(points to him) Get him! (Rick points a gun at him about to shoot)"
3879,6,7,"Full Meta Jackrick","Previous Leon","Oh no! (Prays) Bless me heavenly father. For you will save me (continues praying)"
3880,6,7,"Full Meta Jackrick","Morty","Now I feel bad. Let's just get out of here."
3881,6,7,"Full Meta Jackrick","Rick","Because he prays? You know Hitler was Catholic right?"
3882,6,7,"Full Meta Jackrick","Jesus","I'm here Leon."
3883,6,7,"Full Meta Jackrick","Rick","Okay he apparently prays very well."
3884,6,7,"Full Meta Jackrick","Jesus","Time for you two to meet the Lord."
3885,6,7,"Full Meta Jackrick","Rick","It's okay, we're good. Treat it like a bear attack Morty. Walk backwards and make yourself look big. (They both turn around)"
3886,6,7,"Full Meta Jackrick","Story Lord","I love a good refusal to call. Hello Rick."
3887,6,7,"Full Meta Jackrick","Rick","Hello, Amish Juggler?"
3888,6,7,"Full Meta Jackrick","Jesus","His name is Story Lord."
3889,6,7,"Full Meta Jackrick","Rick","Story Lord? Listen, trust me. Take Amish Juggler, you can have it."
3890,6,7,"Full Meta Jackrick","Morty","(points to Story Lord) Story Lord! Rick, he's the villain from the toy train I bought you."
3891,6,7,"Full Meta Jackrick","Story Lord","Very good Morty. The fictional versions of you trapped me in a Bible show for children, but I used make-believe Christ to transcend fiction and enter meta-reality. Now, I'm the one doing the trapping. Leon was the bait."
3892,6,7,"Full Meta Jackrick","Previous Leon","Bait?"
3893,6,7,"Full Meta Jackrick","Story Lord","Jesus?"
3894,6,7,"Full Meta Jackrick","Morty","You're using Jesus to beat us up? Have you seen South Park?"
3895,6,7,"Full Meta Jackrick","Rick","Good call-out Morty. That's the kind of meta I like. The kind that keeps us creatively accountable. (Jesus grabs Rick) Oh, not the Bane, not the Bane. (Jesus Banes Rick) He Baned me Morty. Jesus Baned me."
3896,6,7,"Full Meta Jackrick","Morty","You can't beat me up. I'm- I'm- I'm- I'm technically a Christian child."
3897,6,7,"Full Meta Jackrick","Jesus","And I'm your worst nightmare. I'm the Jesus from every Jesus joke. The one without a god."
3898,6,7,"Full Meta Jackrick","Rick","Morty, take this and go. (Takes out a remote. Story Lord steps on his hand and takes the remote)"
3899,6,7,"Full Meta Jackrick","Story Lord","Thank you! Looks like Story Lord's story is about to become based on real events."
3900,6,7,"Full Meta Jackrick","Rick","What do you want from that?"
3901,6,7,"Full Meta Jackrick","Story Lord","I want what any character wants. Motivation."
3902,6,7,"Full Meta Jackrick","Rick","What? (burps) That's dumb."
3903,6,7,"Full Meta Jackrick","Morty","That's lazy."
3904,6,7,"Full Meta Jackrick","Jesus","Wait what? He just left."
3905,6,7,"Full Meta Jackrick","Rick","Kinda wanna make you our unlikely ally huh? (Jesus grabs Rick and Morty. Previous Leon spits on him before he can do anything. Jesus falls to his knees)"
3906,6,7,"Full Meta Jackrick","Previous Leon","Previously on Jesus Christ."
3907,6,7,"Full Meta Jackrick","Jesus","Hey, I'm Jesus."
3908,6,7,"Full Meta Jackrick","Mary","I'm Mary"
3909,6,7,"Full Meta Jackrick","Jesus","That's my mom's name"
3910,6,7,"Full Meta Jackrick","Mary","(flirts) Stop!"
3911,6,7,"Full Meta Jackrick","Disciple","She's a hooker."
3912,6,7,"Full Meta Jackrick","Jesus","She's a better disciple than you!"
3913,6,7,"Full Meta Jackrick","Jesus","(gasps) Oh no! I can't die."
3914,6,7,"Full Meta Jackrick","Soldier","I have a proposition for you."
3915,6,7,"Full Meta Jackrick","Jesus","I work alone."
3916,6,7,"Full Meta Jackrick","Dracula","If I suck your blood, I'll be invincible I think."
3917,6,7,"Full Meta Jackrick","Jesus","You'll never know (stabs Dracula through the chest, killing him)"
3918,6,7,"Full Meta Jackrick","News reporter","Billionaire immortal entrepreneur Jesus Christ has placed all his money into what he's calling a second chance at love."
3919,6,7,"Full Meta Jackrick","Jesus","Hang on Mary!"
3920,6,7,"Full Meta Jackrick","Mary","The data! So beautiful"
3921,6,7,"Full Meta Jackrick","Jesus","Make me normal, witch."
3922,6,7,"Full Meta Jackrick","Jesus","Take this, haaah!"
3923,6,7,"Full Meta Jackrick","Nurse","Eat your pudding Mr. Christ. What are you smiling at?"
3924,6,7,"Full Meta Jackrick","Jesus","(chuckles) your name."
3925,6,7,"Full Meta Jackrick","Morty","What's happening Rick?"
3926,6,7,"Full Meta Jackrick","Rick","Leon's venom makes you think more and more of your life is behind you as he feeds on your released potential."
3927,6,7,"Full Meta Jackrick","Morty","Leon, you saved our lives."
3928,6,7,"Full Meta Jackrick","Rick","Oh, not yet he hasn't. (He whips Previous Leon)"
3929,6,7,"Full Meta Jackrick","Morty","Jeez Rick, so mean?"
